item,SemDis_glove_c_m
brick,1.17009
brick,1.11712
brick,1.05674
brick,0.80783
brick,0.83851
brick,1.19269
brick,0.98978
brick,1.05543
brick,1.03198
brick,1.18428
brick,0.962809999999999
brick,0.91204
brick,1.10574
brick,1.19975
brick,0.91727
brick,0.80423
brick,0.8757
brick,0.977519999999999
brick,0.89504
brick,1.11712
brick,1.1219
brick,0.907
brick,1.13338
brick,1.10832
brick,0.811439999999999
brick,0.86885
brick,0.88976
brick,1.15462
brick,0.94133
brick,0.80949
brick,0.80795
brick,1.11846
brick,1.0381
brick,1.19178
brick,0.83326
brick,0.80812
brick,1.19025
brick,1.07412
brick,0.78212
brick,0.80986
brick,1.01254
brick,1.03332
brick,0.91421
brick,0.977519999999999
brick,0.81454
brick,1.19425999999999
brick,1.19586
brick,0.90231
brick,1.11702
brick,0.97783
brick,0.80811
brick,0.80697
brick,0.8401
brick,1.08256
brick,1.00859
brick,1.16806
brick,0.78928
brick,1.16812
brick,0.9396
brick,0.90976
brick,1.18962
brick,1.05847
brick,1.18316
brick,1.15258
brick,1.11712
brick,1.1084
brick,1.04302
brick,0.79675
brick,0.9924
brick,0.99288
brick,0.84368
brick,1.16537
brick,1.02998
brick,0.83346
brick,1.19157
brick,0.85498
brick,1.02101
brick,1.18866
brick,0.80924
brick,1.01986
brick,1.19241
brick,1.11712
brick,1.18115
brick,0.9358
brick,0.80682
brick,0.89642
brick,0.962809999999999
brick,1.1678
brick,1.00139
brick,1.0636
brick,0.86138
brick,0.82567
brick,1.19064
brick,1.18642
brick,1.04539
brick,1.17246
brick,1.19019
brick,1.11923
brick,1.05458
brick,1.18949
brick,1.16541
brick,0.79536
brick,0.80891
brick,1.19088
brick,0.92057
brick,1.15782
brick,1.1219
brick,1.16678
brick,1.1084
brick,0.82395
brick,0.96972
brick,0.82274
brick,0.85253
brick,1.1816
brick,1.01924
brick,1.11712
brick,0.93334
brick,1.05135
brick,0.84864
brick,0.90622
brick,0.74515
brick,0.79926
brick,0.99819
brick,0.962809999999999
brick,0.85105
brick,0.829639999999999
brick,1.16747
brick,1.1219
brick,1.15782
brick,1.11712
brick,1.07131
brick,0.80791
brick,1.18744
brick,1.13194
brick,1.04221
brick,0.84882
brick,0.86311
brick,1.03238
brick,0.96777
brick,0.9963
brick,1.01989
brick,1.05335
brick,1.12514
brick,0.83038
brick,0.93042
brick,0.77862
brick,0.8598
brick,0.89504
brick,0.82479
brick,0.77047
brick,0.81265
brick,1.19167
brick,1.16868
brick,1.19208
brick,1.1779
brick,1.18229
brick,0.81226
brick,1.17771
brick,1.18976
brick,1.16228
brick,1.09955
brick,0.80729
brick,1.08062
brick,0.81244
brick,0.82941
brick,0.81725
brick,0.92249
brick,1.09639
brick,0.807609999999999
brick,0.86885
brick,0.82625
brick,1.19127
brick,1.18653
brick,1.19005
brick,1.12152
brick,0.9178
brick,0.840249999999999
brick,0.82618
brick,0.89534
brick,1.0732
brick,0.80188
brick,1.02284
brick,0.84099
brick,0.96106
brick,0.95302
brick,1.13638
brick,1.15357
brick,0.65914
brick,1.09686
brick,0.98219
brick,0.94226
brick,0.79018
brick,0.65896
brick,0.93635
brick,1.04358
brick,0.79876
brick,0.792559999999999
brick,0.56591
brick,0.8731
brick,1.14972
brick,1.0381
brick,0.79099
brick,1.19749
brick,0.73374
brick,0.8786
brick,0.92269
brick,1.19257
brick,0.86468
brick,0.90543
brick,1.11712
brick,0.99768
brick,0.808219999999999
brick,0.80782
brick,1.19301
brick,0.80797
brick,0.80806
brick,1.17853
brick,1.11571
brick,0.79777
brick,0.80829
brick,0.88425
brick,0.962809999999999
brick,0.40225
brick,1.09767
brick,0.81516
brick,0.792289999999999
brick,1.01918
brick,1.07079
brick,0.80896
brick,1.18473
brick,0.87559
brick,0.79555
brick,1.14992
brick,1.18
brick,0.81955
brick,0.96856
brick,1.16806
brick,1.155
brick,0.83122
brick,0.80063
brick,1.19237
brick,1.0381
brick,1.1605
brick,0.97148
brick,0.80885
brick,0.81704
brick,1.17705
brick,1.08523
brick,1.08228
brick,1.11625
brick,1.1045
