item,SemDis_glove_c_m
book,1.24286
book,1.15559
book,1.22567
book,0.70838
book,1.03074
book,1.30087
book,
book,0.78457
book,1.02619
book,0.82794
book,1.31289
book,0.72316
book,1.226
book,1.24899
book,1.25022
book,1.2351
book,1.00503
book,0.88106
book,0.88969
book,1.20049
book,1.15603
book,0.84083
book,1.21794
book,0.76668
book,1.28119
book,1.099
book,0.7398
book,1.27457
book,0.7093400000000001
book,1.26932
book,1.26607
book,1.12711
book,1.29145
book,0.94938
book,
book,
book,1.21721
book,1.14339
book,1.02651
book,1.00503
book,0.81401
book,1.26194
book,0.95556
book,1.26975
book,1.18917
book,1.30842
book,1.0883
book,0.68157
book,1.2251
book,0.85315
book,1.2796
book,0.89303
book,0.80294
book,1.10573
book,0.83272
book,0.87932
book,1.06006
book,1.28371
book,0.88969
book,0.88106
book,0.78457
book,1.00192
book,0.94043
book,1.18973
book,1.02619
book,1.25326
book,0.73792
book,0.61931
book,1.22928
book,1.28934
book,1.26473
book,0.76747
book,1.30636
book,1.22907
book,0.73264
book,1.16983
book,0.78457
book,1.02286
book,1.16928
book,1.22917
book,0.71139
book,0.88037
book,1.27475
book,0.70563
book,1.29013
book,1.26051
book,1.25303
book,0.69766
book,0.75014
book,1.08721
book,1.12662
book,1.02239
book,1.2517
book,1.14777
book,0.77767
book,1.29889
book,1.3021
book,1.01455
book,0.71739
book,1.28795
book,1.21862
book,1.21992
book,1.27284
book,1.29808
book,1.31743
book,1.15849
book,0.86014
book,1.05881
book,1.30418
book,0.73488
book,0.7398
book,0.82999
book,0.92435
book,0.94938
book,1.28965
book,1.16494
book,0.90036
book,1.30949
book,1.31743
book,0.82587
book,0.94459
book,1.09526
book,1.2826
book,1.08038
book,0.76772
book,1.19315
book,1.33822
book,0.88669
book,1.24406
book,0.68484
book,1.27099
book,0.70475
book,1.2569
book,1.22075
book,0.7198899999999999
book,0.73969
book,0.7067300000000001
book,0.69601
book,0.66717
book,0.7199800000000001
book,1.16983
book,0.70599
book,1.34159
book,1.13726
book,1.23241
book,0.67669
book,1.26071
book,1.21276
book,1.17802
book,1.00503
book,0.79166
book,0.7739199999999999
book,1.22022
book,0.7774
book,0.80387
book,0.76822
book,0.88969
book,0.92518
book,1.27475
book,0.7398
book,1.31104
book,1.09904
book,1.22676
book,0.72538
book,0.68997
book,0.6884600000000001
book,1.25353
book,1.27849
book,0.79144
book,1.23935
book,1.13288
book,1.12863
book,0.88853
book,0.99559
book,1.08721
book,0.81213
book,0.96739
book,0.91954
book,1.12037
book,0.85815
book,1.13607
book,1.10691
book,0.96905
book,0.80734
book,1.13408
book,0.87527
book,0.77634
book,0.99539
book,1.256
book,1.24495
book,1.21972
book,1.29915
book,1.2728
book,0.7482800000000001
book,1.30415
book,0.75409
book,1.31035
book,1.32768
book,1.16288
book,
book,0.7096
book,0.88786
book,0.92273
book,0.83956
book,0.99559
book,0.88952
book,0.80817
book,0.78012
book,1.18876
book,0.71982
book,0.66787
book,1.17411
book,0.73848
book,0.73112
book,1.23556
book,1.361
book,1.17761
book,1.33254
book,0.81213
book,0.7398
book,1.29123
book,0.83909
book,1.09904
book,1.26051
book,1.04465
book,1.26245
book,1.22256
book,1.24169
book,0.90999
book,0.78992
book,0.79158
book,0.97415
book,0.89548
book,1.3007
book,1.28018
book,1.27234
book,1.00503
book,1.26118
book,1.22833
book,0.74041
book,1.22159
book,0.99995
book,1.00591
book,0.66397
book,1.30415
book,1.35439
book,1.28366
book,1.03697
book,0.93647
book,1.21283
book,1.07056
book,1.22389
book,0.7451300000000001
book,0.90345
book,1.26299
book,0.81213
book,0.72282
book,1.21667
book,0.79166
book,1.11651
book,1.19395
book,0.7542800000000001
book,1.26051
book,0.88106
book,1.24804
book,1.24473
book,0.75447
book,1.17761
book,0.68962
book,0.99418
book,1.26051
book,0.64497
book,0.6848099999999999
book,1.21048
book,0.7400100000000001
